deploy_id,ptt,instr,date,datetime,type,quality,latitude,longitude,error_radius,error_semi_major_axis,error_semi_minor_axis,error_ellipse_orientation,offset,offset_orientation,gpe_msd,gpe_u,count,comment
Lupita,167775,Mk10,15:30:03 26-Jun-2017,2017-06-26T15:30:03Z,Argos,2,34.0858,-122.9261,275,462,163,105,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,16:58:36 26-Jun-2017,2017-06-26T16:58:36Z,Argos,A,34.0299,-122.8829,1765,8357,372,3,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,17:15:31 26-Jun-2017,2017-06-26T17:15:31Z,Argos,A,34.0157,-122.8791,547,857,348,122,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,17:43:26 26-Jun-2017,2017-06-26T17:43:26Z,Argos,B,34.0051,-122.8721,982,1390,694,115,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:08:26 27-Jun-2017,2017-06-27T01:08:26Z,Argos,B,33.8724,-122.6629,1374,14417,130,112,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:16:42 27-Jun-2017,2017-06-27T01:16:42Z,Argos,A,33.8794,-122.6726,274,658,114,52,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:16:42 27-Jun-2017,2017-06-27T01:16:42Z,Argos,B,33.8788,-122.6725,280,614,127,51,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:49:07 27-Jun-2017,2017-06-27T02:49:07Z,Argos,B,33.8381,-122.6363,1264,1696,942,96,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:51:21 27-Jun-2017,2017-06-27T02:51:21Z,Argos,B,33.8178,-122.6284,972,31271,30,77,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:56:28 27-Jun-2017,2017-06-27T02:56:28Z,Argos,B,33.82,-122.6197,1157,7148,187,78,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:01:37 28-Jun-2017,2017-06-28T01:01:37Z,Argos,B,33.0969,-122.0428,4253,8978,2014,77,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:46:20 28-Jun-2017,2017-06-28T02:46:20Z,Argos,B,32.9962,-121.8765,5309,12023,2344,93,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,04:00:14 28-Jun-2017,2017-06-28T04:00:14Z,Argos,B,32.9469,-121.7773,4965,11075,2225,120,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,04:27:06 28-Jun-2017,2017-06-28T04:27:06Z,Argos,B,32.9228,-121.7476,4583,15890,1322,128,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:01:35 28-Jun-2017,2017-06-28T13:01:35Z,Argos,B,32.4037,-121.0997,4962,16372,1503,102,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,14:37:03 28-Jun-2017,2017-06-28T14:37:03Z,Argos,A,32.2436,-120.9031,16712,399671,698,104,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:00:01 29-Jun-2017,2017-06-29T02:00:01Z,Argos,B,31.546,-120.2479,12312,30758,4928,113,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:00:01 29-Jun-2017,2017-06-29T02:00:01Z,Argos,B,31.537,-120.2635,17850,40359,7894,111,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:30:37 29-Jun-2017,2017-06-29T02:30:37Z,Argos,B,31.9959,-121.3334,36991,183322,7464,77,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:29:38 29-Jun-2017,2017-06-29T03:29:38Z,Argos,Z,32.355,-121.6253,31017,112433,8556,84,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:05:18 29-Jun-2017,2017-06-29T13:05:18Z,Argos,3,31.5961,-120.9461,226,356,143,71,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:12:58 29-Jun-2017,2017-06-29T13:12:58Z,Argos,2,31.5923,-120.9438,296,507,172,31,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:22:28 30-Jun-2017,2017-06-30T01:22:28Z,Argos,B,31.3092,-120.9031,5267,10705,2591,87,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:37:38 30-Jun-2017,2017-06-30T01:37:38Z,Argos,B,31.2539,-120.8635,4644,11731,1838,82,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:01:12 30-Jun-2017,2017-06-30T03:01:12Z,Argos,B,31.2407,-120.8196,1584,36619,68,142,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:07:55 30-Jun-2017,2017-06-30T03:07:55Z,Argos,B,31.2248,-120.8253,4657,9990,2170,79,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:59:09 30-Jun-2017,2017-06-30T03:59:09Z,Argos,B,31.1729,-120.7755,1378,2237,849,128,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:01:53 30-Jun-2017,2017-06-30T13:01:53Z,Argos,1,30.6305,-120.2934,961,1320,699,43,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:04:40 01-Jul-2017,2017-07-01T02:04:40Z,Argos,B,30.2128,-119.7461,9783,177601,538,32,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:31:46 01-Jul-2017,2017-07-01T02:31:46Z,Argos,A,30.2575,-119.6809,282,617,129,137,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:48:55 01-Jul-2017,2017-07-01T02:48:55Z,Argos,B,30.2483,-119.6736,600,703,512,102,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:45:22 01-Jul-2017,2017-07-01T03:45:22Z,Argos,B,30.2479,-119.6678,1262,1456,1094,121,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:45:45 01-Jul-2017,2017-07-01T03:45:45Z,Argos,B,30.1972,-119.6591,994,2529,390,117,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:50:26 02-Jul-2017,2017-07-02T01:50:26Z,Argos,3,29.4015,-119.031,227,418,123,41,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:59:56 02-Jul-2017,2017-07-02T01:59:56Z,Argos,1,29.392,-119.0202,584,2348,145,105,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:21:40 02-Jul-2017,2017-07-02T02:21:40Z,Argos,B,29.3727,-119.0126,2294,25143,209,103,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:34:38 02-Jul-2017,2017-07-02T03:34:38Z,Argos,B,29.3291,-118.9814,876,11360,67,56,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:41:56 02-Jul-2017,2017-07-02T03:41:56Z,Argos,B,29.3058,-119.0166,338,547,209,151,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,05:07:52 02-Jul-2017,2017-07-02T05:07:52Z,Argos,B,29.2533,-118.9727,1336,1496,1192,103,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:01:41 02-Jul-2017,2017-07-02T13:01:41Z,Argos,0,28.7961,-119.0744,4202,15459,1142,166,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:28:12 03-Jul-2017,2017-07-03T01:28:12Z,Argos,2,28.3756,-119.1103,313,733,133,115,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:42:37 03-Jul-2017,2017-07-03T01:42:37Z,Argos,B,28.3659,-119.1076,1672,1968,1419,89,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:50:14 03-Jul-2017,2017-07-03T01:50:14Z,Argos,B,28.3703,-119.1088,2290,2726,1923,156,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:06:06 03-Jul-2017,2017-07-03T03:06:06Z,Argos,B,28.2906,-119.1143,1660,4135,666,121,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:23:19 03-Jul-2017,2017-07-03T03:23:19Z,Argos,B,28.2973,-119.1209,2130,5263,862,120,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:34:24 03-Jul-2017,2017-07-03T03:34:24Z,Argos,B,28.2865,-119.1225,2233,4202,1186,118,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,05:35:33 03-Jul-2017,2017-07-03T05:35:33Z,Argos,B,28.3316,-119.1473,2941,85782,100,48,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,15:45:57 03-Jul-2017,2017-07-03T15:45:57Z,Argos,B,28.0524,-119.2053,6869,7675,6147,55,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,17:56:51 03-Jul-2017,2017-07-03T17:56:51Z,Argos,2,28.1006,-119.3136,285,1523,53,104,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,18:47:52 03-Jul-2017,2017-07-03T18:47:52Z,Argos,3,28.0988,-119.2966,202,221,184,122,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:08:29 04-Jul-2017,2017-07-04T03:08:29Z,Argos,2,28.0795,-118.956,289,400,209,156,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:13:06 04-Jul-2017,2017-07-04T03:13:06Z,Argos,3,28.0777,-118.9528,142,246,82,85,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:46:45 04-Jul-2017,2017-07-04T13:46:45Z,Argos,1,28.2093,-118.6343,583,1388,244,81,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:50:43 04-Jul-2017,2017-07-04T13:50:43Z,Argos,2,28.209,-118.6422,284,593,135,53,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,13:57:44 04-Jul-2017,2017-07-04T13:57:44Z,Argos,2,28.2053,-118.6386,271,312,234,22,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:00:34 05-Jul-2017,2017-07-05T01:00:34Z,Argos,3,28.251,-118.3318,177,297,104,50,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,01:16:32 05-Jul-2017,2017-07-05T01:16:32Z,Argos,3,28.2542,-118.3266,214,285,160,27,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:05:36 05-Jul-2017,2017-07-05T02:05:36Z,Argos,2,28.2633,-118.2994,289,2198,38,101,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,02:46:51 05-Jul-2017,2017-07-05T02:46:51Z,Argos,3,28.2707,-118.2683,165,189,144,154,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:00:49 05-Jul-2017,2017-07-05T03:00:49Z,Argos,3,28.2767,-118.2573,139,269,72,78,NA,NA,NA,NA,NA,NA
Lupita,167775,Mk10,03:59:16 05-Jul-2017,2017-07-05T03:59:16Z,Argos,B,28.2813,-118.2338,2082,2566,1689,79,NA,NA,NA,NA,NA,NA
